国际化数据分析师,北京,字节跳动,3-6万/月,06-23,"['北京\xa0\xa0', '\xa0\xa0在校生/应届生\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招10人\xa0\xa0', '\xa0\xa006-23发布']","['互联网/电子商务,计算机软件']",['民营公司'],['10000人以上'],[]
数据分析师,广州,广州吉尔雅商贸有限公司,6-8千/月,06-23,"['广州\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['服装/纺织/皮革,贸易/进出口']",['民营公司'],['150-500人'],"['  ', '  ', '1、负责包类日常商品管理工作；', '  ', '2、跟进新品下单，拟定回货计划，产品上货波段，并合理要求设计部按要求时间完成详情；', '  ', '3、产品周报，月报（进、销存）各维度分析与报告；', '  ', '4、提供快速加单分析建议与反馈；', '  ', '5、负责平台活动选品组织计划；', '  ', '6、其它临时交办任务；', '  ', '任职要求：', '  ', '1、大专（含）及以上学历；', '  ', '2、excel基本操作与应用，对数据分析感兴趣；', '  ', '3、能主动与关联部门沟通，起到协调作用；', '  ', '4、有电子商务行业经验，或从事过商品岗位相关工作优先录取；', '  ', '5、学习能力强，性格开朗；', '  ']"
数据中心工程师,西安-灞桥区,隆嘉云网科技有限公司,0.8-1万/月,06-23,"['西安-灞桥区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布\xa0\xa0', '\xa0\xa0电气工程及其自动化']","['通信/电信/网络设备,建筑/建材/工程']",['民营公司'],['150-500人'],"['1、\xa0服从部门主管的工作安，准时完成下发的设计任务；\xa0\xa0', '2、\xa0配合营销完成项目前期方案设计工作，配合工程完成项目实施过程中的技术支持工作；', '3、\xa0完成项目前期方案、预算及图纸设计工作；', '4、\xa0负责对项目材料（影响方案的主要材料），设备选型的选用工作及设计成本的控制；\xa0\xa0\xa0', '工作经验及个性技能要求：', '\xa01、\xa0熟悉数据机房基础建设，有相关项目设计经验；\xa0', '\xa02、\xa0能熟练使用CAD绘图软件、office办公软件；\xa0\xa0\xa0', '\xa03、\xa0能根据设计图纸编制完整的工程量清单，根据清单核算工程预算，了解机房内主流相关产品；']"
大数据开发工程师,武汉-江汉区,武汉智远软件有限责任公司,0.7-1.2万/月,06-23,"['武汉-江汉区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,通信/电信运营、增值服务']",['民营公司'],['50-150人'],"['工作内容:', '1、搭建和维护Hadoop集群，解决海量数据不断增长面临的挑战；', '2、负责海量信息分析处理，系统设计；', '3、负责根据业务场景，项目需求抽取、分析处理。', '任职要求:', '1、计算机或相关专业，本科及以上学历，两年以上大数据相关工作经验（有项目主导经验优先）；', '2、熟悉Hadoop以及Hadoop生态圈上的各种应用的几种，如HBase、HDFS、ES、ZooKeeper、Yarn等，能解决Hadoop的复杂问题；', '3、有部署大规模Hadoop集群的经验者优先；', '4、熟悉面向对象设计思想和设计模式，熟悉数据结构和常用的算法，熟悉Linux平台，可以编写代码编程使用Spark开发大数据处理系统；', '5、熟悉软件开发流程和配置库的使用，拥有软件开发流程中的代码规范意识、配置管理规范意识、文档撰写规范意识和团队合作沟通交流意识。', '*上班时间8:30-17:30，享受双休及法定节假日及国家规定的年休假；', '*有竞争力的薪资，另外每月享有通讯、午餐补贴；', '*节日礼物、结婚、生育贺金；', '*养老、失业、工伤、生育、医疗保险；', '*丰富多彩的员工活动；', '*完善的员工培训及职业规划。']"
数据开发工程师,上海,广东纬德信息科技股份有限公司,0.5-1.2万/月,06-23,"['上海\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']",['通信/电信/网络设备'],['民营公司'],['50-150人'],"['岗位职责：', '1、参与公司产品电力大数据平台的建设；', '2、基于业务逻辑和业务数据钩稽关系,设计相关数据结构,完成电力数据模型的落地；', '3、根据相关数据规范和标准,实现业务底层数据ETL抽取逻辑,并基于相关指标开发监管类和业务类数据发布，及对各前端业务应用的技术支撑；', '4、负责公司产品电力大数据平台的运行维护、性能调优和日常技术支持。', '任职要求：', '1、大专以上学历,计算机/软件工程相关专业；', '2、有电力软件项目或BI项目实施、维护、培训方面的经验者优先；', '3、熟悉多种类型数据库，例如：mysql、Oracle等主流数据库，有较强的SQL编写及优化能力；', '4、熟悉MYSQL数据库，熟练编写SQL；', '5、认真、细致,学习能力、沟通能力和抗压能力强,具备高度的责任心和团队合作精神。']"
大数据开发工程师,南京-雨花台区,南京论之语网络技术有限公司,1-2万/月,06-23,"['南京-雨花台区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa006-23发布']","['计算机服务(系统、数据服务、维修),计算机软件']",['民营公司'],['50-150人'],"['岗位职责：', '1、负责Hadoop大数据平台的设计与开发，解决海量数据面临的挑战，', '2、负责Hadoop集群的管理、优化和维护，保证集群规模持续、稳定，', '3、负责Hadoop/Spark的功能扩展和性能优化，解决并实现业务需求，', '4、使用hive、spark、mapreduce进行数据处理，协助建立数据模型，对数据挖掘脚本进行优化；', '任职要求：', '1、熟悉linux开发环境，精通Java、Python其中至少一门语言，', '2、对数据结构、算法有较深刻的理解，', '3、熟悉Hadoop、HBase、Hive、Spark、Mapreduce、Azkaban，熟悉源码优先，', '4、对新技术充满激情，认真负责，有良好的沟通和学习能力。', '有以下高级职称证书的优先录用：系统分析师、信息系统管理师、系统架构师、网络规划设计师、系统规划与管理师。', '办公地址：安德门地铁站1号口对面']"
数据及档案管理分析专员-郑州,郑州-郑东新区,麦德龙商业集团有限公司（北区）,4.5-6千/月,06-23,"['郑州-郑东新区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布\xa0\xa0', '\xa0\xa0英语熟练']",['批发/零售'],['合资'],['500-1000人'],"['岗位职责：', '岗位要求：', '福利待遇:\xa0', '1、5天8小时制；\xa0', '2、13薪，每年为员工提供在职奖金；\xa0', '3、五险一金，为员工及子女额外购买一份商业保险；\xa0', '4、提供班车接送及免费工作午餐；\xa0', '5、每年提供10~15天有薪年假及10天有薪病假；\xa0', '6、提供完善的培训、广阔的发展空间。']"
大数据开发工程师,成都,南京欣网通信科技股份有限公司,0.8-1.1万/月,06-23,"['成都\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招3人\xa0\xa0', '\xa0\xa006-23发布']","['通信/电信/网络设备,通信/电信运营、增值服务']",['民营公司'],['1000-5000人'],"['岗位职责：', '1、\xa0基于Hadoop进行MapReduce、Hive和HBase的应用开发；', '2、维护和管理大规模Hadoop集群，解决不断增长的海量数据带来的存储和计算挑战；', '3、大数据平台数据清洗、转换和建模的开发。', '任职要求：', '1、 大专及以上学历，2-3年及以上工作经验；', '\xa02、熟悉Hadoop/HBase/Spark/hive生态环境体系的搭建和管理，掌握Hadoop、HBase、MapReduce、HDFS、Hive、Kylin、Zookeeper等开源项目的原理和使用方法，具有实际集群搭建和调优经验；', '3、 熟悉并有Java开发经验，有大平台架构开发经验；', '4、掌握至少一种NoSQL数据库，具有真正项目使用经验；', '5、掌握数据分析的基本流程，擅长数据采集、清洗、分析等环节；', '6、 熟悉后端服务（Restful\xa0Api\xa0服务实现）优先；', '7、熟悉使用sqlserver、oracle、mysql一种；', '8、良好团队协作和沟通能力。']"
数据中台运维,福州-鼓楼区,上海辰仕科技发展有限公司,1-2万/月,06-23,"['福州-鼓楼区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,计算机硬件']",['民营公司'],['50-150人'],"['拥有阿里云专业工程师认证级别（ACP，或国网认证中级工程师SGCP）以上', '（1）平台数据清理：根据平台升级情况，开展平台数据的冗余处理等，优化平台运行效率，及时更新维护基础数据和平台所需的内外部业务应用数据。', '（2）数据运维：根据国网公司数据运维相关规范开展数据中台等数据运维工作，负责数据基础运维工作的技术问题及时处理，对数据使用部门反馈的技术问题进行及时处理；配合完成集成系统关键指标数据采集期间的数据推送和接口保障；按需配合业务部门进行数据整改。开展基础数据核对、基础数据抽取、基础数据填报、基础数据分析，支持业务部门的部分管理与决策工作。', '（3）根据要求配合完成数据资源管理工作。包括但不限于：平台设计文档收集整理，数据字典与业务场景梳理，开展数据质量监测与核查，完成数据资源手册适应性调整，开展数据治理及技术问题整改等，并接受招标方安全保密管理，不发生安全保密责任事件。', '（4）根据需求，配合完成平台数据、指标接入数据中台工作。', '（5）业务分析：应按要求，以月、季度为周期对平台的运行及运维服务情况进行统计分析，提交信息系统运行及维护情况分析报告。并配合完成运维质量进行抽检（现场巡检、电话抽检、报告分析等方式）。', '（6）数据中台数据接入、迁移：为业务应用数据接入和迁移至数据中台提供相关技术方案，并配合完成具体实施任务。', '（7）接口集成和检查维护：定期或不定期巡检平台接口状态和数据抽取传输情况；配合业务部门完成相关数据接入需求和信息化项目涉及的接口集成需求的测试和验证配合工作；配合完成平台的与其他业务系统的接口集成工作。配合完成已部署的接口发生异常时，应及时排查处理恢复。']"
数据统计文员,深圳-龙岗区,深圳市优米行科技有限公司,6-8千/月,06-23,"['深圳-龙岗区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0高中\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['贸易/进出口,互联网/电子商务']",['创业公司'],['少于50人'],"['职位信息', '\xa01、负责核对、录入、汇总各部门流转的资料及数据；\xa0', '\xa02、统计其提交时间点，作为其考核依据之一；\xa0', '\xa03、协助经理做好相关资料跟踪与保管事项；\xa0', '\xa04、领导安排的其它事项。\xa0', '\xa0任职资格：\xa0', '\xa01、高中及以上学历，性格活泼开朗，工作经验一年以上；', '\xa02、精推办公软件\xa0Excel里面的函数\xa0word\xa0PPT等，宏及数据透等的运用。 \xa0', '3、良好的语言表达及沟通能力，工作认真细致，积极进取。', '5、公司承保住宿（三个月）', '上班时间：9:00-12:30\xa0\xa0\xa014:00-18:30（大小周）', '上班地点：深圳市龙岗区坂田街道永香路江南大厦618室']"
数据分析师 (MJ000328),上海-徐汇区,汇付天下有限公司,1-2万/月,06-23,"['上海-徐汇区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['互联网/电子商务,金融/投资/证券']",['民营公司'],['1000-5000人'],"['岗位职责', '1、建立和完善管理所需的基础数据报表，并对重要数据指标建立有效的监控体系，以确保业务平稳运营；', '2、深入业务，通过数据分析对现有业务提供商业洞察，进行各类专题性分析，输出业务策略，驱动业务发展\xa0。', '任职要求', '1、本科及以上学历，数学、计算机，统计学或金融等相关专业，2年及以上的商业数据分析相关经验', '2、精通使用 Excel, Powerpoint，熟练掌握Python，有数据建模经验优先考虑', '2、具备较高的数据逻辑和数据敏感性，从数据出发，能根据业务的需求，整理数据，进行数据分析并形成基于数据的分析报告；', '4、具备良好沟通能力，学习能力，和团队协作精神，具备较强的执行能力和积极的项目推动能力，不断提升数据在业务侧的应用价值。']"
数据库管理员（DBA）,深圳-福田区,绿信集团,1.5-2.5万/月,06-23,"['深圳-福田区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']",['金融/投资/证券'],['民营公司'],['500-1000人'],[]
测绘内业数据处理技术工程师,武汉-东湖新技...,武汉博感空间科技有限公司,3-6千/月,06-23,"['武汉-东湖新技术产业开发区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-23发布']","['环保,学术/科研']",['民营公司'],['少于50人'],"['1、主导的矢量数据制作任务，完成数据生产与处理工作、影像处理、和编图工作；', '2、负责三维扫描数据处理、点云逆向建模等；', '3、负责GIS图形绘制、图块信息录入工作；', '4、配合GIS外业人员的全部工作；', '5、根据上级安排，对项目数据进行整理；', '6、参与指导新入职人员工作；', '7、领导交办其他相关工作。', '任职要求：', '1、遥感、摄影测量、测绘、三维建模、地图电子制图、地理信息、计算机、航测等相关专业大专及以上学历；', '2、熟悉内业测图的有关作业标准与规范，了解相关的测绘规范；', '3、具有测绘内业编辑或航测内业采集、二维和三维地图内业数据编辑，航测立体测图等工作经验优先考虑，测绘相关专业的优秀应届毕业生也可；', '4、熟悉测绘相关软件，ArcGIS、MapGIS、FME、MicroSation、MapStar等任一种操作者优先考虑，并能够跟据项目要求使用专业软件处理数据产品；', '5、熟练3Dmax/SketchUp/Unity 3D等相关软件使用，了解/愿意学习三维建模及常用的测绘测量相关软件（如Trimble RealWorks点云后处理软件、CAD、Geomagic、Polyworks等）；', '6、熟悉DLG、DOM、DEM采集生产作业任意两项者，优先录用；', '7、有从事航测DLG采集、DOM数据处理或编辑入库工作经验者优先考虑；', '8、有测绘行业职称以及证书的优先考虑；', '9、英文读写熟练，具备好的学习能力，工作细致；吃苦耐劳，高度的责任感，具有良好的团队合作精神；', '10、能适应出差。']"
DBA 数据库管理员,深圳,深圳全棉时代科技有限公司,1.5-2.5万/月,06-23,"['深圳\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['快速消费品(食品、饮料、化妆品),批发/零售']",['民营公司'],['1000-5000人'],"['工作职责:', '1、数据库性能优化：评价数据库运行状态，调整数据库参数，优化数据库性能； ', '2、数据库设计和维护：创建和维护数据库存储结构和对象，制定数据库访问策略； ', '3、数据库性能监控和分析：做好数据库的日志分析和数据统计分析，对数据库运行状态进行实时监控，确保数据库的可靠运行； ', '4、数据库备份管理：制定数据库数据备份策略，保证数据的完整和安全，能够快速安全完成数据备份恢复； ', '5、设计和开发数据库查询语句、视图和存储过程，审查开发人员的查询语句、视图和存储过程； ', '6、配合研发制定数据库技术方案，分库分表策略，数据迁移方案。', '任职资格:', '1、本科及以上学历优先，至少 5年以上MySQL DBA经验； ', '2、熟悉MySQL、Redis的体系架构，熟悉常用存储引擎的功能特点和应用场景； ', '3、精通MySQL、Mongodb、Redis备份与恢复，以及集群方案，主从复制原理和实践； ', '4、精通数据库的性能优化、SQL调优，对锁和事务隔离问题有深入理解； ', '5、具有较强的自我驱动性，追求做事效率，善于使用工具管理自己任务者优先。']"
数据分析专员,上海,上海塔曼企业管理有限公司,1-1.5万/月,06-23,"['上海\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招5人\xa0\xa0', '\xa0\xa006-23发布']","['互联网/电子商务,通信/电信/网络设备']",['民营公司'],['150-500人'],"['1、负责公司各项运营相关数据分析，对销售数据、管理数据进行统计分析，形成有效报告，提供给相关业务部门；', '2、结合数据及业务发展状况发现业务潜在问题，能提出建设性的解决方案，辅助业务及时整改；', '3、配合销售完成合同管理，完成内部流程，销售支持相关工作；', '4、领导安排的临时性工作。', '任职要求：', '1、大专及以上学历，统计学、数学、计算机相关专业为佳；', '2、能熟练使用Excel制作各类报表及图表，有数据处理工作经验优先考虑；', '3、逻辑思维清晰，\xa0有较强的沟通能力和协调能力。']"
大数据开发工程师,重庆-渝中区,中电通商数字技术（上海）有限公司,1.5-2.5万/月,06-23,"['重庆-渝中区\xa0\xa0', '\xa0\xa05-7年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['计算机服务(系统、数据服务、维修),互联网/电子商务']",['国企'],['少于50人'],"['职位要求：', '1、精通sql编程，拥有sql性能调优能力，熟悉分布式数据库mppdb，熟悉hadoop，mapreduce；', '2、有Flink、Hive、Spark、Hbase、ES、Druid开发经验者优先；', '3、参与过基于分布式数据库、hadoop平台项目的设计研发，有较强的数据业务领域知识，具备较强的专业技术能力、系统设计能力和问题解决能力，口头及文字表达清晰；', '4、大规模数据挖掘和机器学习算法的实现和维护；', '5、参与公司核心项目的研发、实施工作；', '6、研究大数据前沿技术，提升系统的运维效率；', '7、实现大数据基础架构平台（Hadoop/Spark/MPP DB）的自动部署和维护。', '任职要求：', '1、计算机科学与技术、软件工程、电子工程或相关专业毕业，本科及以上学历；', '2、具有3年以上大数据领域的设计和开发经验，至少熟悉一种编程语言（Python/Java/Scala）；', '3、熟悉Hadoop等分布式系统开发，数据仓库技术，熟悉分布式系统概念、架构；', '4、参与过开源项目者优先，有过海量数据系统开发经验者优先，有大规模分布式系统设计、实现、部署等经验者优先；', '5、热爱软件开发，做事认真细致负责，沟通能力强，有团队合作精神；', '6、有较强的书面与口头沟通表达能力，具备独立分析、解决问题的能力。']"
大数据开发工程师,深圳-福田区,深圳市南方电子口岸有限公司,1.5-3万/月,06-23,"['深圳-福田区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['互联网/电子商务,计算机软件']",['国企'],['50-150人'],"['职责描述：', '熟悉各项业务，负责大数据处理的技术选型、架构设计和开发、性能调优、数据挖掘等工作。参与需求分析、大数据产品方案规划设计。', '工作内容：', '1、进行公司大数据平台及应用平台的搭建、调优；', '2、业务数据收集整理，对多种数据源进行组合分析、挖掘和建模；', '3、负责底层数据的存储、分析、索引建立、实时查询功能设计和开发，支持多样化的应用场景；', '4、研究大数据前沿技术并应用到系统中；', '5、完成公司安排的其他相关工作和任务。', '\xa0 \xa0', '应聘人员条件：', '1 、本科以上学历，计算机科学与技术相关专业；', '2、具有较强的学习和沟通能力,工作积极主动,具有强烈责任心和团队合作精神，善于接受新事物、新技术；', '3、精通Java编程语言，熟练使用SSH、SSM、Springboot、Spring\xa0Cloud等框架的开发；', '4、熟练掌握大数据平台Hadoop部署及调优、熟悉Hive、Spark、Pig、Kafka、Storm、HBase等大数据技术，具备一定服务器架构能力；', '5、熟悉\xa0Oracle\xa0、MySql等数据库，精通sql编程；', '6、掌握多线程及高性能的设计与编码及性能调优；', '7、有3年以上的产品设计与开发经验，有区块链技术应用、高并发应用开发经验、大数据分析处理，数据仓库建立经验优先。']"
数据标注,上海-浦东新区,上海深擎信息科技有限公司,5-7千/月,06-23,"['上海-浦东新区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-23发布']","['计算机软件,金融/投资/证券']",['创业公司'],['50-150人'],"['职位描述:', '1.负责AI项目数据标注和资讯审核工作，如文本标注，数据采集等。', '2.参与标注规则制定并对规则优化提出建议，快速完成标注任务。', '3.协助项目经理、算法团队完成数据标注工作，把控提升数据质量。', '4.从数据角度协助算法团队不断优化完善算法，提升模型准确率。', '5.协助完成其它的一些简单数据分析工作。', '【岗位要求】', '1.专科及以上学历，男女不限，热爱人工智能行业优先录用。', '2.了解财经资讯领域内容优先，有一定内容分析能力。', '3.有较好的中文阅读能力和分析能力，性格稳重冷静，细心负责，琐碎性工作接受能力强。', '4.熟练使用 EXCEL、WORD、ppt等办公软件。', '5.有文本数据标注和内容审核相关工作经验优先。', '6.工作主动积极，能承受一定工作压力，具备良好的责任心和团队精神。']"
数据分析,上海-长宁区,上海互盾信息科技有限公司,1-2万/月,06-23,"['上海-长宁区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招2人\xa0\xa0', '\xa0\xa006-23发布']","['互联网/电子商务,计算机软件']",['民营公司'],['150-500人'],"['工作职责', '1. 负责公司当前所有项目当前数据埋点的情况，以及后续埋点规划、跟进、验收', '2. 监控各项目主要运营数据、增长漏斗数据情况，并每天发送报表给各项目主要负责人\xa0', '3. 针对项目数据异常，具体产品、运营问题等，进行数据分析，并及时反馈\xa0', '4. 搭建数据预警，并不断对预警系统进行校准，对异常情况及时通报各项目组负责人\xa0', '5. 观察各项目数据表现，各环节转化情况等，及时提出产品、运营方案建议\xa0 \xa0 \xa0 \xa0', '技能要求：', '1、全日制本科（不含专升本）及以上，211以上重点大学优先 ，应用数学、统计学、计量经济学或相关专业', '2、1年及以上工作经验    1.熟练使用神策、Google Analytics、百度统计、友盟等第三方数据平台；', '3、熟练掌握SQL；', '4、熟悉业务埋点方式、后台&API采集数据方式；', '5、熟悉互联网产品常用的数据分析方法论（AARRR、A/B test等），具有结构化思维；对市场营销、广告投放有一定认识；\xa0 \xa0 \xa0 \xa0 \xa0 6、逻辑能力较强，具备较强的沟通能力，学习能力较强， 抗压能力，自驱力优秀', '7.\xa0具备良好合作态度及团队精神\xa0 \xa0', '\xa0\xa0 \xa0 \xa0 \xa0 \xa0 \xa0\xa0', '\xa0工作地点：宝山/长宁两地可选', '\xa0\xa0\xa0\xa0宝山：陆翔路111弄绿地公园广场', '\xa0\xa0\xa0\xa0长宁：愚园路1258号绿地商务大厦']"
商品数据员,广州,广州友谊班尼路服饰有限公司,6-8千/月,06-23,"['广州\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布']","['服装/纺织/皮革,批发/零售']",['合资'],['1000-5000人'],"['工作职责：', '1、商品结构统筹，进销存测算与数据分析，制订新一季产品结构为设计研发部门提供数据支持；', '2、协助上级完成每季产品发展策略、产品结构需求、品类计划、产品销售预测，与商品前期企划工作紧密对接；', '3、各类商品报表的制作、更新、完善；', '任职资格：', '1、要求财务、市场营销及统计学大专及以上学历，三年及以上相关行业工作经验；', '2、具备较强的逻辑思维能力及数据分析能力，思维缜密；；', '3、热爱并愿意投身服装行业、熟悉服装品牌市场，对时尚潮流有一定的把握度；', '4、熟练掌握Excel应用，包括函数、数据透视、图表制作等；']"
猎头顾问（互联网/人工智能/大数据）,深圳-南山区,深圳市勾搭科技有限公司,20-30万/年,06-23,"['深圳-南山区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-23发布\xa0\xa0', '\xa0\xa0普通话良好']","['互联网/电子商务,专业服务(咨询、人力资源、财会)']",['民营公司'],['少于50人'],"['工作职责：', '任职资格：\xa0 \xa0']"
高级数据分析师,异地招聘,珠海横琴中澳通电子支付技术有限公司,0.9-1.6万/月,06-23,"['珠海-香洲区\xa0\xa0', '\xa0\xa03-4年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-23发布']","['互联网/电子商务,计算机软件']",['外资（非欧美）'],['50-150人'],"['工作職責：', '1.\xa0\xa0整體運營狀況的收集和分析，異常情況預警', '2.\xa0\xa0數據挖掘，監控分析模型的提出和管理', '3.\xa0\xa0報表需求收集，進度監督', '4.\xa0\xa0重點項目跟進管理', '5.\xa0\xa0提交監管報表的審核工作', '職位要求：', '1.\xa0\xa0大學畢業或以學歷上', '2.\xa0\xa0有運營監控、數據分析等相關經驗優先考慮', '3.\xa0\xa0能熟練使用數據分析工具', '4.\xa0\xa0有較好的文字表達能力', '5.\xa0\xa0有較好的英語寫作水平', '（崗位信息與智聯招聘網信息同步）']"
航测数据处理工程师,合肥-包河区,合肥熠星测量仪器有限公司,0.4-1万/月,06-23,"['合肥-包河区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招10人\xa0\xa0', '\xa0\xa006-23发布\xa0\xa0', '\xa0\xa0英语一般\xa0\xa0', '\xa0\xa0测绘工程 土木工程']","['仪器仪表/工业自动化,建筑/建材/工程']",['民营公司'],['少于50人'],"['航测数据处理工程师负责测量内业数据处理及线画图的生产，及公司售前仪器演示和售后培训及软件技术服务，入职后提供厂家专业技术培训，薪资待遇采用底薪+绩效奖+培训费。', '主要要求：', '1、测绘及其相关专业毕业', '2、从事过测量内业生产者优先，***优先', '3、拥有吃苦耐劳精神', '4、熟练eps,cad，cass等测量软件', '5、拥有航测软件使用经验的优先']"
数据分析助理,北京-朝阳区,北京优捷信达信息科技有限公司,3-6千/月,06-23,"['北京-朝阳区\xa0\xa0', '\xa0\xa0无需经验\xa0\xa0', '\xa0\xa0大专\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-23发布']","['计算机服务(系统、数据服务、维修),互联网/电子商务']",['合资'],['少于50人'],"['1、根据项目要求，整理、汇总、分类项目所需信息，跟进客户项目需求和对接；', '2、操作公司软件系统，按需提供客户要求功能点、数据结果，并保证效果；', '3、对公司系统里的数据做分类或调整处理。', '1、熟练操作Excel，办公软件大专以上学历，应届毕业生优先；', '2、学习能力强，细心、耐心；', '3. 对数据敏感，具有一定的文字功底；', '4、关注互联网，对互联网上的信息动态有浓厚兴趣。']"
数据专员,上海-浦东新区,上海银雁科技服务有限公司,0.8-1.2万/月,06-23,"['上海-浦东新区\xa0\xa0', '\xa0\xa02年经验\xa0\xa0', '\xa0\xa0本科\xa0\xa0', '\xa0\xa0招若干人\xa0\xa0', '\xa0\xa006-23发布']",['金融/投资/证券'],['上市公司'],['500-1000人'],"['工作职责：', '1.组织业务数据需求分析，充分理解项目数据需求，编写数据需求分析报告；', '2.综合项目需求，制定业务流和数据流同步的数据更新规则；', '3.根据业务部提出的数据处理、分析比对、查询统计、入库等需求，完成相关数据处理工具、处理标准、处理结果的开发需求制订、业务流程设计、数据结果反馈等工作；', '4.梳理各类数据资源，形成数据资源编目；', '5.结合空间数据治理要求，建立相关数据标准、技术标准的规则。', '6.统筹管理数据部人力资源及员工工作安排，对接好各项目部门；', '岗位要求：', '1.两年以上相关工作经验、熟练使用各种数据公式等、熟悉PM、CRM操作系统系统。', '2.本科以上学历，计算机、金融学专业优先', '3.有项目管理方面工作经验优先考虑；']"
内业数据处理员,广州-黄埔区,广州天目航遥信息技术有限公司,0.5-1万/月,06-23,"['广州-黄埔区\xa0\xa0', '\xa0\xa01年经验\xa0\xa0', '\xa0\xa0中技\xa0\xa0', '\xa0\xa0招1人\xa0\xa0', '\xa0\xa006-23发布\xa0\xa0', '\xa0\xa0普通话\xa0\xa0', '\xa0\xa0测绘工程']","['计算机服务(系统、数据服务、维修),计算机软件']",['民营公司'],['少于50人'],"['1、负责卫星遥感、航测内业的数据处理等相关工作；', '2、根据技术要求和国家标准规范，按要求完成生产任务。', '岗位要求：', '1.摄影测量、遥感、测绘、地理信息系统、地图制图学等相关专业优先，大专及以上学历；', '2.具备独立工作能力，熟练运用MapMatrix、EPS、SV360、JX4等航摄内业测图软件中的一种及以上；', '3.具有DLG采集经验者优先；', '4.具有地形图测绘经验者优先；']"
